Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
242234,B002MGK8NE,A38G9OBUJNXM1U,Laika Lou,0,0,5,1347494400,Delicious thirst quencher,"After a long flight, I arrived in Moorea, tired and thirsty.  Weather was very warm and humid.  At the lobby of this 5-star hotel where I was staying, a smiling hotel employee at the front desk handed me a beverage.  One sip of this cold, refreshing, drink and I just had to ask what it was.  It tasted like freshly squeezed lemonade, without the tartness or after-taste of sweetener. She then left and came back with this bottle of Teisseire Lime from France, a product which I was not familiar with.  I insisted on buying an unopened bottle to bring back home.  Upon returning to the USA, I immediately hunted for this product and found it on Amazon.  I promptly order several bottles in Lime, Strawberry, and Grapefruit flavors.  All were delicious, and I will definitely continue buying them."
459977,B000Y4S38I,A279Z0C01D92DY,Gina Anderson,0,0,3,1330732800,So-so,"I love cinnamon flavored gum so I was excited about this being a natural sugar free version.  It has great flavor but the flavor only lasts about 5 minutes and then it tastes like I'm just chewing a piece of wax. Also, the pieces are kind of small so I chew two pieces at a time in order to feel like I'm chewing a substantial enough piece of gum.  Probably won't buy this again."
380471,B000Z3MBRM,A36OQAHZ4KH4RI,Glenda L. Taylor,0,0,5,1273968000,Great Dog Treats,PureBite Dog Treats are the only treats my 20 month old Bichon/Shihtzu cares about.  Having something healthy that she loves as a reward when we're working together makes it all worthwhile.
244026,B001GQ3E32,A3Q6BY9K8P2PIL,STEVE SCHUMACHER,1,1,5,1328486400,Hot peanut butter,"As advertised, this stuff is hotttttt.  Some separation, but not a big deal.  All healthy stuff; no cheap soybean or corn oil.  It is pretty much as described by the reviews.  If you like hot stuff and you like peanut butter, you'll like this.  My personal choice is spreading it on celery."
212013,B000CNB4LE,A1IH7ZK3ZOLVQR,hut77713,0,0,1,1299456000,what happened??????????,"I've been buying ZICO with mango in 11.2 oz. tetra-paks almost since they started offering them here on Amazon.  However, just as another reviewer explained, the most recent batch I received was horrible, it went from being the best coconut water to the worst I've ever had.  The packaging was slightly different and most alarming, the individual box no longer says anything about being from Brazil.  If this continues I will never buy this product again.  If you are having the same experience, please speak up on here so maybe we can get this fixed......"
235029,B000KV7ZGQ,ASV7C683QF2ON,"Doggonefool ""doggonefool""",2,2,3,1237766400,Quick Fix,"My dog managed to chew threw the rubber tug in less than 30 seconds.  That being said, I can't say that the toy is a total loss.  I turned the leftover part upside down in the jug and it is fairly effective at slowing down the dispensation of the food treats that are inside.  Keeps mine amused for as long as the food is in there"
137562,B001E530J8,A2N08PTJ889L65,William/SC,0,0,5,1296864000,Yuban Coffee/33 ounce cans,"<a href=""http://www.amazon.com/gp/product/B001E530J8"">Yuban Original Ground Coffee, 33-Ounce Cans (Pack of 2)</a><br />Yuban coffee is my favorite brand but is not readily available in my area----so--I was very happy to find it @ Amazon! I understand it is temporarily out of stock. I have enough for the next month but look forward to reordering it soon!"
245079,B000GFYRHG,AEVJ4FTM0XNUB,"Cheryl ""Cheryl""",2,2,5,1243468800,Bigelow Constant Comment tea at a great price,"I'm an avid tea drinker and love keeping a mixture of different types on hand.  For a bit of variety, I love this distinctive orange spice flavor with a basic black tea.  Buying in the multiple box pack, gives me individually wrapped tea bags with a good discount for the quantity."
73310,B0012XBCZQ,ALFMWJZ5KV4S1,Ronald Pawkett,0,0,5,1331164800,The Best Chips Ever,These chips are the greatest. I have ordered them several times--everyone loves them. Buying them on Amazon saves you money-much less that the cost from my local store.
355304,B000M646KM,A2PENJ69CSJFG0,"Karen Loomis ""Shmily""",0,0,5,1337040000,Great Purchase,"I received my Juniper Bonsai Tree starting with the great care in packaging. My tree arrived in perfect condition although was not planted in the pot they described, but a ceramic one. Also it did not come with fertilizer pellets. It did however come with a personal touch, directions on the care of the tree, and a phone # to call as soon as I got my package, and he told me to call if any problems. The tree also came with a guarantee to replace it should there ever be issues with it. Lou was very helpful when I called, and gave me great advice.<br />  Thanks for a great purchase!"
76732,B0049ULB78,A1P27BGF8NAI29,Alice in Wonderland,3,3,5,1239840000,Smooth and rich,"Green Mountain Coffee Roasters began life as a cafe in rural Vermont. They specialized in quality coffee, and continue that tradition through to today.<br /><br />Now, with a name like Dark Magic Extra Bold, you might expect an overpowering coffee - you know, the kind that will grow hair on your chest whether you want it or not? Well, in fact, this coffee is smooth and rich, and (if made right) not overpowering at all. I find this to be a delicious coffee, one that I enjoy any day of the week.<br /><br />(Review of Green Mountain Dark Magic Extra Bold K-cup)"
36452,B004CLCEDE,ABCTD4QPS7H7L,"Rebekah Hanson ""RH""",1,1,1,1309046400,"No miracle, they are NOT edible!","I tried these noodles while doing the HCG diet.  I found that I could not chew them and the only way I could eat them was to swallow them whole.  This defeated the purpose of enjoying a noodle without the guilt.  The saying ""If its too good to be true, it probably is"" applies here.  Stick to the diet without these noodles.  You are just throwing your money down the drain by purchasing them."
375380,B001EO5U6U,AX5LZWXNEHE9B,Rusty R. Riley,1,1,1,1325462400,Rancid,I received this order in good condition but when I started using it it had a rancid flavor.  I have used other brands that tasted wonderful but not this one.  I would not recommend this product to anyone.
144261,B000LQORJS,A2MH51NIREHQXC,G. Noetzel Jr.,0,0,4,1346803200,Spicy!!,"I went to my local Asian market and bought a dozen different spicy chicken bowls.  This was my favorite, so I was happy to see them on Amazon by the case and with an subscription order discount.<br /><br />These are big bowls, as the name says, and make for a good lunch all by themselves.  They are salty and spicy, so if you're looking for a genteel cup of chicken soup, look elsewhere.  This bad boy will heat you up and set your eyes to watering."
299391,B004ECR0BM,A1NNV4W12PXIST,archdaleracing,2,2,5,1337299200,GREAT Vanilla Taste,"I tried this vanilla on the recommendation of a friend at work, and I love it!  I think it has a great vanilla taste.  I was worried about using something different, as I am a McCormick kind-of-baker, and I haven't ever deviated from it.  I tried it in a round of cupcakes that I was making for Mother's Day, and the taste of the cupcakes were amazing!!  I think Rodelle's Vanilla Extract had such a stronger, more flavorful taste than McCormick.  Some people say some of these other brands aren't as strong as the mainstream brands, but Rodelle has a wonderful product!!  This is the only product of Rodelle's that I have used so far.  Normally during the summer months, I make homemade ice cream.  I can't wait to use their whole vanilla beans, as I am excited to see how the ice cream turns out!!  I just wish I could find the beans in our local supermarket!!"
465058,B001EQ5E6E,A3SXSJMS4DROXJ,Sina,1,16,3,1266796800,Deceived by box cover,"The ad shows a picture of a box of cocoa puffs with 2 bonus box tops. I thought I would have extra box tops to donate to my daughter's school, however the children really love this cereal, I do too!"
533142,B0009F3SFK,A2FOG4X5Z7QGAE,kk_in_sf,4,5,5,1306022400,Watch out -- Reviews are for a mix of different teas,"I was looking at the reviews while considering purchase of Raspberry Leaf Herbal Tea. Many of them didn't make sense in relationship to raspberry tea, until I noticed that the header of each review mentioned what tea the review was for. All the different teas made by Yogi Woman seem to be mixed together.  Not very helpful, Amazon."
313682,B005OVPK9G,A3TSJ9KDY18X1L,Kimberly,1,1,5,1337817600,yummy cereal!,"Quaker Oatmeal Squares cereal with a hint of brown sugar is quite yummy. It's not bland, yet it's not too sweet either since it contains a hint of brown sugar. The taste kind of reminded me of Golden Grahams cereal. The cereal provides the right texture since it is crunchy and holds up in milk. The outside gets a little soggy after soaking in the milk for awhile, however the inside is still crunchy. The cereal is good too right out of the box as a snack, no milk needed.<br /><br />I also love how it is a healthy cereal as well. The box claims it provides 46 grams of whole grains per serving. There is 210 calories a serving, 9 grams of sugar, 0.5 grams of saturated fat, 190 mg of sodium, and 5 grams of fiber (19% daily value). Plus it's enriched with all those needed vitamins and minerals. Overall, it's an excellent choice for a healthy breakfast or as a go to snack."
22212,B000KV61FC,A3FV8UWW0KVI82,W. Sprague,0,1,1,1281657600,Dog doesn't use it at all,I thought this would be fantastic to keep my puppy busy but she just chewed the knob off the rope insert (ours was rubber) and that was that.  She won't play with it at all.  She is highly food motivated but this just doesn't do it for her.  Give her a Bully Stick and that's really something though!
127471,B005VOONKI,A3REK3OFONWB1Q,"Paul M. Provencher ""ppro""",0,2,4,1336262400,"Smooth, Convenient, Tasty","This coffee is very smooth.  It does not have an afterbite that some coffee has.  It's mellow.<br /><br />I like the one-serving portions - it makes it easy to use and convenient if you happen to be by yourself.  Also comes in a nice stack container so you can dispense it easily.<br /><br />It's tasty - I like strong coffee, and this does not disappoint - the longer you leave it brewing the stronger it gets.<br /><br />Overall I like the coffee.  Not as strong as espresso, but thats OK when you want something lighter!"
194724,B003762ZJI,A2K4UOITUZ2AZZ,K. Montgomery,0,0,5,1325376000,My cat begs for these treats!,"This was a better deal than I could find anywhere else. Thanks, Amazon. My cat loves them and they make a good treat."
545572,B000NCYMR2,A3T0J69WYB64VJ,Steve,0,0,2,1347667200,Rosary Vine Purchase,"I was wondering how a plant would ship. The shipping time could not have been quicker. The plant arrived intact. I was disappointed that it was not as full as pictured. I am sure it will eventually grow into a nice plant. It is like seeing a Burger King advertisment for a Whopper on TV. When you get it, it is not quite like it was pictured."
165759,B000CPZSC8,AH9HJFWMRF0U3,Nilla,0,0,5,1266364800,What a bargain and so fresh,"Not only are these vanilla beans an awesome bargain, the quality of the beans are wonderful.  Plus, free shipping?  It's such a good deal.  Don't pass it up.  Just opening the resealable bag of the beans will make you swoon with the beautiful fragrance.  They are so fresh!"
440191,B005ZBZLSU,A3W0C717SJHQ3V,"JAC. at home ""Busy Shopper""",0,0,3,1339286400,Good but SOOOO strong,I thought that the flavor was good - it tasted more like a real cup of coffee - like one that was brewed traditionally. But this French roast was just too strong to me. Almost a little bitter.<br /><br />I prefer the San Francisco Bay cup style over the plastic K-cup. And I will be trying a lighter roast.
127714,B001BOVE54,A32684FVIGBAY7,Nicholas Holtmann,2,2,4,1322956800,Worth trying if your cat has problems with their current food.,"I've been feeding my cat this food for about 7 months without any problems.<br />I mainly tried it because she was throwing up a lot with her previous Purina cat food.<br /><br />First the pros about this cat food:<br /><br />1. Its grain free, so cats that have sensitive stomachs (which was apparently my cat) can eat it without any problems.<br /><br />2. Since it contains less filler my cat tends to eat less, so I use less cat food overall.  I saw other reviewers complain about cost, but since she eats less I buy less so it seemed to even out.  Also, since she eats less she poops less, which I felt was the second best thing about this food (outside of not throwing up).<br /><br />3.  There's no added chemicals or preservatives in the food, so if your concerned with that its a plus.  Personally, I find that's a non-issue with me.<br /><br />The cons:<br /><br />1. Apparently this food can cause urinary crystals (a more serious problems in male then female cats), so you may want to monitor your cat at first if you change to this food. My cat didn't have this problem, but my cat is female so it is less of an issue.<br /><br />2. Like other reviewers, I found this food has a relatively strong smell when fresh.  The smell goes away as the food dries out.  In my case, my cat won't eat it when it dries out (she must enjoy the smell).  So I keep mine in an airtight food bin and only scoop out enough when she wants some.<br /><br />3. If your cat is like mine, you won't be able to use an auto-feeder with this cat food as it dries out when open to the air.  When I used an auto feeder, my cat refused to eat the food that no longer gave off the smell at the bottom of the feeder (took me a couple feedings to figure this out).  This is kind of annoying, but its better than cleaning up throw up.<br /><br />Overall, I think if your current food is causing problems than this food provides a good alternative to the major brand name foods."
409022,B000K8ID2E,A3G4AWIYJSI6FW,Janet Turner,1,1,5,1282694400,Fake plants are safe again,"I bought this because our cats insisted on climbing on the counter to chew on our fake plants. It took less than a week from the time we got the kit until it was ready to give to the cats. The cats took to it immediately. We set it on the cat tree which gives it some indirect sunlight, and the kitties can climb up to munch on it. The planter is heavy enough that the cats aren't able to knock it around. It starting wilting after a couple weeks, but even then, the cats would eat it. We're getting another kit in addition to extra seeds. That way we can have one growing while they're eating the other. Then when the one starts to wilt, we can switch them out."
435953,B0016COPSY,A38I2FCEP7U5C2,DinkyP,0,0,4,1346025600,Delicious!,I have always enjoyed this fast on the go dish! The sauce adds the flavor that makes this seem home-made! Will buy again!
314031,B0001AVRQK,A3K7NOL9BVY2O1,"R. Mathews ""instrumentfitter""",2,2,3,1238112000,"It's OK, at best","The sorghum syrup arrived promptly, and was also well-packaged. The flavor, however, was far from what I had in mind. My last sample of sorghum was from a farm in Mississippi. But they don't ship. Anywhere. Cash and carry at the mill. Too far from here. This didn't have the texture and appearance I was expecting; it was pale and cloudy and certainly didn't have the flavor. It's hard to taste a product over the internet! But when you pour it over a fresh biscuit, it's flavor improves greatly!"
9514,B0005XOJEA,A1HYYRWN6X21TQ,"Becky Graham ""Becky E. Graham""",0,6,5,1119052800,We want to purchase this product,"We love Ovaltine! We buy all of the flavors! We cannot find Ovaltine in the Malt flavor, anywhere! Can you help us?"
78867,B001FA1L3E,A173UJQAEDI5F,"Duke Blue Devil ""Beloved of Christ""",6,6,1,1309564800,No Cranberry Taste!,These cranberries have far too much sugar...The taste of the berries is ruined by the taste of all of the sugar almost to the point that there is almost no cranberry flavor!!!
291565,B001H3T5G4,A3E7K3O5QQX9AU,Just my thoughts....,1,1,4,1299196800,very fruity,"nothing bad to say about this product, love now and laters as a kid and they are still good to chew on as an adult, i put them on my desk at work and they were devowered. the flavor is good and the candy is chewy, nice to have in the afternoon when the day is dragging on."
11538,B005HB4HGU,A3P1315GACYPZW,Janie Westmoreland,2,2,5,1335312000,Himalayan course salt,"I have never ordered sea salt before. i thought this was great. I was afraid it would have some additional flavor that I wouldnt like. Instead it was fresh tasting & natural. I like the pink color, but glad it doesnt come out pink."
157888,B000TMZI74,A34ZYX6UEGNK8G,D. Cole,0,0,4,1350691200,Pleasantly surprised...,"Ok, I was pleasantly surprised by the grape. It was the first Walden Farms product that I tasted and am happy to say, I will enjoy this product. Now let me state right now, I dont normally like diet flavors and this one is not perfect but you put this on a pb&j sandwich and you will be happy. Is it exactly like regular grape jelly, no! The consistency is more gelled then regular jelly and the grape flavor is a diety grape flavor. It doesn't spread very well, but I never had much luck with regular grape jelly spreading all that great either. For a person that wants to remove the carbs and the calories, I think this is a fine product indeed. I am taking one star off for how hard it is to spread but overall I think its worth it for those that need to curb the sweet tooth without putting all those sugars into your system. I have also bought a few other walden farms no calorie stuff since trying this grape jelly and have been happy with them as well. For a diabetic, I think these Walden Farms products are well worth it."
532406,B000VK3ZGU,A2WIBVA6JVDGJB,Didee,0,0,2,1290988800,outdated,I ordered these middle of November and received them the end of November and they have an expiration date of November 16 2010. Hope they are fresh since I have 60 packages. Not too impressed
405999,B001HWWL6Q,A1J6LTY8RB7IFA,"Pamela Naylor ""Library Technician""",3,3,5,1278979200,Amazing!,"I have been drinking k cups for about a year and half. I started off on coffee, but my chronic heartburn had me switching to tea. I've tried a lot of tea k cups and this one is by far my favorite. It has just enough spice to make it much more flavorful than the regular green tea k cups (green tea is my favorite tea). This k cup is delicious with Stevia in the Raw brand stevia then pour it over ice! I can drink it all day long..."
205814,B0006H94QI,A3UFEDPN04BLNK,J. Kearney,0,0,4,1321574400,great gift,"This product showed up earlier than what I expected.  It is a gift, so I haven't ben able to taste anything yet, but I'm hoping I will when she cooks it for me! The packaging is OK, but the basket is different than what is pictured. It doesn't make it better or worse."
536487,B00404US0Y,A324NNSMM9EFML,Patto,0,0,5,1294444800,I'm drinking it as I write,"I hope you'll buy this tea. I want it to be extremely popular, so Yogi will never discontinue it. I'm crazy about it and drink it after dinner every night.<br /><br />I drink high-test Japanese green tea in the morning and herb tea at night. It's hard to find an herbal tea that doesn't seem wimpy after my intense green tea buzz. Yogi Aztec Sweet Chili tea is the herbal tea I've been looking for all my life - mysteriously full-bodied and satisfying.<br /><br />It's made from organic spices that wage war between sweet and peppery tastes. These contradictory flavors are amazingly stimulating, without the aid of caffeine. Ultimately this lively sensation turns into a warm serene feeling.<br /><br />Ingredients include licorice root, orange peel, ginger root, fennel seed, anise seed, cinnamon bark, cardamom seed, clove bud, cayenne, black pepper and cocoa shells - all organic.<br /><br />I suggest you use a covered cup or pot and steep the bag well over five minutes to bring your tea to full strength. Use one teabag per person.<br /><br />Aztec tea makes a wonderful substitute for a bedtime snack. It's curiously filling, without the aid of calories.<br /><br />I buy mine at my local co-op, but now that I know you can get six-packs through Amazon, I might try that. It would be nice, never to run out."
363355,B000FAIR5U,A2PKX6N2B2I3J7,jmcguire,35,36,5,1233792000,Not your ordinary use ...,"I bought these shells for a rather unusual reason: housing for my colony of shell-dwelling cichlids, Neolamprologus multifasciatus. On the off chance a fellow fish fancier is looking for shells, these are the ones you want. They're 100% clean (no soaking required), and the perfect size for any of the shelldwellers. My multis just hatched out their first batch of eggs in one.<br /><br />I can't say how good they are for serving escargots in, but if you're breeding any of the Tanganyika shelldwellers, you can't go wrong with a box of these shells, and the price is right. They arrived in perfect condition, without any breakage. One box will furnish up to a 20-gallon aquarium."
211210,B000WFU8O6,A1QJFUVS6YWD3F,"Joseph J. Montana ""JoeyDork""",0,0,5,1287187200,Best quality cat food I've seen,"We moved our two Bengals from canned Fancy Feast chicken and turkey to Wellness Chicken.  It resolved a diarrhea problem quickly-- we think one of the cats became allergic to something in that Fancy Feast.  They enjoy Wellness much more; they have never attacked any food or treat more voraciously, even real chicken.  Plus, the litter box does not smell as bad, and I feel better about giving them food without nasty byproducts.  This is described as human-quality food, though I haven't been brave enough to try, I believe it.  Instead of smelling like a bag of fast food that got stuck under the seat in my car for a month, this smells like chicken soup.<br /><br />We tried getting our boys onto Avoderm, which definitely made their coats shinier and softer, and even increased their activity level (hard to believe for these Bengals).  However, once the mix got to be over 50% Avoderm, they didn't like the taste.  Can't give a low rating to any cat food because of taste.<br /><br />One note about shipping-- the packaging has not been perfect, but it's not nearly as bad as some of the other reviewers say.  The second case I received had a few cans with minor dents, but nothing was leaking.  The shipping box is larger than the case, with air-filled plastic pillows to fill the voids.<br /><br />This is not the least expensive food out there, but you are getting a better product.  We think it is worth it."
230125,B000WB1YSE,A12AF9K5AWVHVS,Caro,0,0,5,1338940800,Love This Green Tea,I drink this tea after every meal and my body feels great even after a big meal. Really feel the matcha going through my system and it feels wonderful. I will continue to only buy this brand as long as it exists.
388120,B0095KATS4,A3Q1D0AEVLN8QE,Amazon Hater,4,6,1,1324944000,A little disgusting... a lot overpriced,"When Harry Potter first made its debut we had bought a bag of the Harry Potter Bertie Botts Every Flavour Jelly Beans for our children. Yes, they were perfectly disgusting... as they should be... and the kids loved trying to get people to eat vomit and rotten egg flavored jelly beans. Now we are at the end of the Harry Potter era and we purchased these for Christmas stockings. Still just as disgusting but who knew how SMALL each box was. 1.2 oz per box seemed acceptable but for $9 plus shipping????? At most they should have cost .50 to $1 per box. We won't be making that mistake again!"
128638,B004XZI4TM,A1W9JOFE6F89FB,Amber MacDonald,6,6,5,1327622400,So Much More Then Just Bacon,I have tried this several different ways and every way is so good well yummy and tasty. The first way I added it into my homemade salad dressing or better know as vinaigrette which was so so good hubby really loved it in there. Another way we tried it was putting some in the bottom of a skillet and frying burgers and steaks in it and the flavor it gave to these foods were perfect. I really love the smell of bacon jam plus the smell it puts through my house while cooking is great.
140635,B001TLY7DK,A3RIX50YN2A5JJ,L. Chase,0,0,4,1348790400,Wonderful brand,My dogs and cats love Weruva canned food.  My two dogs don't like the Kurobuta Hero as well as the other flavors they have tried but they do eat it.
281955,B0027YSG5S,A38CDW9E2VXKTV,"E Buendia ""E Buendia""",0,0,5,1339286400,"A hit of sweet, good for you-ness!",I love these date-sweetened good-for-me Super Cookies!<br /><br />When I want a little sweet snack... I think of these first.<br /><br />YUM! Enjoy!
215531,B0001PB99A,A2TD2FK1ZJ0SN1,Sara Broadhead,2,2,3,1322179200,Maker's Mark Cherries Not Bad,"The cherries don't taste bad at all. they taste like any other maraschino cherry I've ever had, which is the problem. These were pretty pricey to have no flavor to them other than candy cherries."
543540,B006MONQMC,ARTST8JB04TBC,Michael Kear,0,0,4,1337212800,Do It Yourself Energy Mix,"Vitamin Squeeze Energy Fruit Punch is a tasty and economical alternative to canned energy drinks. The punch flavor is good and can be adjusted to taste by using more or less of the product in your water, but increasing the flavor also means increasing the amount of caffeine in the drink. The vitamins and caffeine provide and nice boost without  causing the shakes or the crash that often follows. I look forward to trying other flavors."
302999,B00420CD54,ABT99EO1BEHOL,Kristin,0,0,5,1340928000,Picky eater loves this stuff!,"My son is a very picky eater, likes cereal mixed with fruit, mangos and sweet potatoes, but hates anything meat.  I trying making him mashed meats and fish that we cook, but he never is very interested.  His grandma brought this mix home and he absolutely loves it!  It makes me feel good that he is eating something besides cereal :)"
514990,B007XSZWAK,ANMA1H8LGEVBF,"KeithNYC ""KeithInNYC""",1,1,3,1293062400,"Good, but nothing out of the ordinary","Don't get me wrong, this is a good product, but I guess I was expecting something with a more robust edge to it and a stronger flavor. As with their caramel coffee, it's a very subtle taste......you don't get the bold taste that's typical of the Starbuck's bold roast coffee I nortmally like. You also don't get the strong ""flavored coffee"" taste that I like when I buy other flavored coffees (e.g., Maxwell House etc.).<br />That said, if you're looking for a decent coffee that isn't overpowered by the flavoring, this might be a good choice for you"
143470,B0007A0AQM,AXKZF8HC3GSML,JennInCT,0,0,5,1252713600,Perfect training treat!!,"This treat amazing for training!<br /><br />I'm writing this in regards to my 5 month old puppy, somewhat food motivated, and my 12 year old lab mix, extremely food motivated.  I can't say how the treats would do for a very fussy dog.<br /><br />It never crumbles in your pocket but splits easily for giving small training rewards.  It's tiny enough to use a bunch without filling up your dog.  It has good ingredients.  It doesn't mess with the puppy's digestion.<br /><br />The only possible drawback is that it's smelly.  Not gross, just smells like fish.  They love the treats and I'm sure the odor has something to do with it, but they also can smell it on you, so you can't surprise them with a treat.<br /><br />Overall, the go-to treat for training, rewarding, and stuffing in toys to prevent separation anxiety."
220841,B004A81WZ0,AG28I32W9V0CZ,GEORGE BELETSIS,0,0,5,1323043200,Great Stuff!,"When I first purchased this, I was thinking too good of a deal to be true. I would usually pay 4 bucks per bottle. Anyway, I received them very quickly and started to add them to different meat recipies. What a great item. It gave additional flavor and aroma to all my marinades. I would buy this to drink, it is that good. Try using this in your hamburgers, or a flare to your ribs, or if you like spanish meat pies, your empanadas."
85748,B000WO434S,AI1ERPR3TC35D,Perry,5,5,5,1313366400,"Delicious aroma, Very concentrated","I use this product in a commercial kitchen and bakery.  It has an incredibly fresh and clean orange scent, with no bitterness or alcohol scent.  It is quite concentrated, and I've found that you can use about half of what a recipe calls for.<br /><br />I also add about 1/4 teaspoon per cup of orange juice required in a recipe to give the finished product extra orange flavor.  This product contributes nicely to the overall smell and taste of a finished product."
364734,B000PDY3HI,A390EQQ4OUJVH,J. Lepley,0,0,5,1265846400,Great Northern popcorn portion packs,"The great Northern popcorn popper we use these in seems to be used almost daily, since we have 8 and 10 year old girls, and their friends, who are always wanting a snack (specially after school). Although we also use the separate corn and oil also, the packs are just as good tasting, and sometimes a little handier when in a hurry, or out of the separate ingredients. The popcorn is very good either way."
494445,B001IAKEVG,A3HU41IVYFYHJM,M. R. Reagan,1,3,1,1293148800,Counterfeit Fruitcake,"Here's the deal: in the 80s I used to go to an A&P in Provincetown where they sold an incredible Ann Page or Jane Parker--can't remember which brand it was.  I've been jonesing for this luscious cake ever since but have been unable to find it.  Until now.  Or so I thought.  I got all excited when I found these Jane Parker cakes online.  I was anticipating a nice, moistish, flavorful cake with APPLES embedded within.  Yes!  The original cake of which I dream had actual apples which made it moist and intensly yummy.  I don't even LIKE fruitcake, but this stuff sort of transcended mere fruitcake.  Alas, the loaf I recieved at a cost of 25 clams bears no resemblance to my jones'd-for cake of yore.  I have read reviews in which people rave and climax over these disappointing cakes.  I am depressed."
210732,B001EQ4OWO,ALC097PBHUFY0,S. Schloss,1,1,5,1339459200,Biodegradable bags.,"California apparently has banned the use of the word ""biodegradable"" in bags because of misleading advertising.  The Kyjen bags, for example, are made of polyethylene with biodegradable cornstarch added but the box makes it sound as though the bag breaks down completely.  This is the only bag I have found that breaks down completely in the landfill, rather than into small pieces of plastic.<br /><br />This size, however, is too small for my 95 lb Lab.  Biobags come in a large size, which should solve the problem others have had with a clean pickup."
504750,B000N33NSU,AWC3FNYC5LDBZ,J. Kelly,1,2,2,1321833600,The flavor doesn't taste like peanut butter,I got these because I have tried the other vegan flavor that I like. These don't taste like peanut butter at all to me. I can taste a prune flavor. Looking at the ingredients prune puree is listed before the peanut butter. This explains the flavor issue I have with them. I won't purchase them again.
348291,B003GS3VQ8,A3DD3CBFW2DMML,Nana Anna,3,3,4,1300492800,Have to have them,"I have been buying these from Costco for years, but was told a few weeks ago that they were gone and not coming back in the foreseeable future.  I hate it when Costco does that!  Thank goodness for Amazon -- at least I can order from them!  I don't think the ones I received are as fresh as the ones I used to get from Costco.  The cranberries are pretty tough to chew.  But they're still a tasty snack and indispensable on a salad of spring greens, blue cheese, apples or grapes, and drizzled with balsamic vinegar and olive oil."
262889,B00061CBQE,A35KPMP5RM6ZQ6,"RJM ""Cap'n R""",5,5,5,1141948800,Francesco Rinaldi Traditional Unsalted Pasta Sauce,"This is an excellent product that proves that you don't have to overload pasta sauce with salt to get great flavor.  This sauce has virtually no salt per serving, compared with 600-800mg for a typical sauce.  I highly recommend it and not just to those seeking a low salt alternative."
216841,B008EG5ADY,ATP4RKTN6VJS,Snik,5,7,5,1328400000,My favorite,"Quite possibly the best cereal ever. This is pretty expensive in stores so finding a good price on Amazon is awesome. Not too sweet, not too bland, and doesn't get soggy. This cereal is perfect and makes a good meal or snack!"
205974,B00005C2M2,A3BN6JJDXWKEFG,Ian Cohen,1,5,2,1277337600,Arrived smashed to pieces,"It tastes great, but I gotta wonder if the Amazon.com distributors took a sledgehammer to it before putting it in the boxes to ship it (or maybe they don't know how to ship stuff).  It's a shame, given how hard this is to get in stores."
30547,B006WJHOX4,A19123D9G66E0O,Tim,0,0,4,1334793600,Tastey and slightly healthy too.,"I wouldn't go so far to say this cereal is bad for you, but with the amount of added sugar it isn't great. I suppose that is the only way you can make bran appealing to the masses though. Bran is the nutritious cardboard part of a wheat grain. I personally would like to see them reduce the added sugar and add more raisins for a natural sweetness. As far a a amazon rating though it is, in my opinion, a good (not great) tasting cereal and has a good bit or fiber and protein. Also it's price is great for to the door delivery and you don't have to wait for it to go on sale at your local grocery store."
558860,B000LKX4ZC,A33Q68CJTU3XNQ,Deanne Carbonneau,2,2,5,1191801600,Tasty snack,"A great healthy snack chip.  A cross between a mini rice cake and a potato chip in texture, with just the right amount of salt to make them the perfect potato chip substitute. I was a potato chip addict until I discovered these.  Now I can walk right past the potato chips.  With 10 grams of protein, 2 grams of fat, and only 140 calories per bag they are a home run.  A bag of these and an apple make the perfect breakfast on the run."
336174,B000BRR8VQ,A2AGTZZAPOLJB6,Violet,0,0,5,1337212800,Zuke's Products Are Great,"I like that they are natural, and these mini's are perfect for a small treat, I give a lot of treats and these are tiny enough I don't worry about my dogs gaining too much weight from too many treats. My dogs love all the Zuke treats, but these are my favorite to give."
354261,B003ZI6666,A315N8R953E23X,Barb W.,1,1,5,1333152000,My addiction,"I think these are delicious and have been having one every night after dinner for months. Granted, I have a bit of a chocolate obsession (when I travel, I bring a box of these with me) but they are by far my favorite cookie. I don't have the super-sweet tooth my children do. They are not at all too rich, and have a good chew (the first ingredient is whole grain oats). They are the perfect balance of sweetness and chocolate-y yumminess."
384546,B008CTBK7S,AYHF0RWIOY5DR,Sam,0,0,5,1338508800,Love this stuff,"I make smoothies, Lots of smoothies. Both this, and PB2 straight-up ... are my favorite additions.  Chocolate shakes with chocolate PB2 are like eating a very chocolaty peanut butter cup ...through a straw ... with the fat removed  ...  Sinful without the guilt!!!  Add a few extra ice cubes and it turns thick as soft ice cream. OMG!  If you're on a diet (or not), this my friend, is your new guilty pleasure. I know it's mine! Try it.  You will be hooked."
2372,B001LQTDBE,AA7S590A4K4Z2,"Miriam R. Babcock ""Miriam DuBois Babcock""",1,6,1,1253577600,Aunt Gussies Highfat Cookies,"Two of Aunt Gussie's cookies contain 23% of daily fat allowance!  The cookies are so full of grease they fall apart.  They may be sugar free and gluten free, but they make it up with mostly FAT!  I can't even give them to my grandchildren!"
